from_state,to_state,transition_count,replay_count,player_count,pct_of_all_transitions
264,18,20,18,19,0.0001
53,24,20,20,20,0.0001
194,182,20,20,20,0.0001
234,57,20,20,20,0.0001
78,44,20,20,20,0.0001
361,369,20,20,20,0.0001
364,226,20,20,20,0.0001
69,27,20,20,20,0.0001
41,57,20,20,20,0.0001
60,245,19,19,19,0.0001
182,25,19,13,13,0.0001
212,75,19,19,19,0.0001
218,18,19,19,19,0.0001
86,20,19,19,19,0.0001
29,39,19,19,19,0.0001
67,80,19,19,19,0.0001
248,0,19,19,19,0.0001
214,24,19,19,19,0.0001
245,341,19,19,19,0.0001
178,60,19,19,19,0.0001
259,226,19,19,19,0.0001
353,88,19,19,19,0.0001
346,88,19,19,19,0.0001
51,76,19,19,19,0.0001
55,79,19,18,18,0.0001
42,28,19,19,19,0.0001
189,76,19,18,18,0.0001
196,77,19,19,19,0.0001
233,212,19,19,19,0.0001
90,181,19,18,18,0.0001
195,39,19,19,19,0.0001
183,77,19,19,19,0.0001
53,80,19,19,19,0.0001
247,183,19,19,19,0.0001
365,91,19,19,19,0.0001
20,86,19,19,19,0.0001
346,27,19,19,19,0.0001
27,84,19,19,19,0.0001
77,39,19,19,19,0.0001
76,28,19,19,19,0.0001
14,234,19,19,19,0.0001
229,39,19,18,18,0.0001
366,363,19,19,19,0.0001
21,78,19,19,19,0.0001
80,91,19,19,19,0.0001
91,67,19,19,19,0.0001
64,83,19,19,19,0.0001
345,1,19,19,19,0.0001
195,91,19,19,19,0.0001
368,0,19,18,18,0.0001
224,230,19,19,19,0.0001
364,90,19,19,19,0.0001
253,85,19,19,19,0.0001
258,20,18,18,18,0.0001
245,60,18,18,18,0.0001
78,20,18,17,18,0.0001
182,214,18,18,18,0.0001
20,235,18,18,18,0.0001
234,251,18,18,18,0.0001
343,90,18,18,18,0.0001
20,81,18,18,18,0.0001
42,75,18,18,18,0.0001
43,53,18,17,17,0.0001
49,14,18,18,18,0.0001
17,87,18,18,18,0.0001
25,79,18,18,18,0.0001
77,80,18,18,18,0.0001
28,1,18,18,18,0.0001
361,83,18,18,18,0.0001
32,90,18,18,18,0.0001
79,365,18,18,18,0.0001
257,83,18,18,18,0.0001
77,252,18,18,18,0.0001
360,78,18,18,18,0.0001
197,77,18,18,18,0.0001
184,88,18,18,18,0.0001
368,28,18,18,18,0.0001
189,89,18,18,18,0.0001
68,65,18,18,18,0.0001
369,86,18,18,18,0.0001
344,86,18,18,18,0.0001
16,42,18,18,18,0.0001
238,44,18,18,18,0.0001
254,226,18,18,18,0.0001
64,237,18,18,18,0.0001
82,91,18,18,18,0.0001
201,64,18,18,18,0.0001
43,75,18,18,18,0.0001
186,44,18,18,18,0.0001
349,87,18,18,18,0.0001
53,91,17,17,17,0.0001
189,181,17,17,17,0.0001
89,67,17,17,17,0.0001
40,361,17,17,17,0.0001
257,181,17,17,17,0.0001
66,223,17,17,17,0.0001
42,55,17,17,17,0.0001
197,56,17,17,17,0.0001
77,20,17,17,17,0.0001
77,178,17,17,17,0.0001
347,90,17,17,17,0.0001
25,366,17,16,16,0.0001
56,245,17,16,16,0.0001
84,39,17,17,17,0.0001
14,237,17,16,16,0.0001
86,80,17,17,17,0.0001
39,223,17,17,17,0.0001
257,91,17,17,17,0.0001
26,25,17,13,13,0.0001
222,20,17,17,17,0.0001
212,245,17,17,17,0.0001
201,63,17,17,17,0.0001
78,29,17,17,17,0.0001
201,60,17,17,17,0.0001
60,83,17,17,17,0.0001
181,80,17,17,17,0.0001
212,57,17,17,17,0.0001
65,77,17,17,17,0.0001
68,354,17,17,17,0.0001
55,87,17,17,17,0.0001
183,185,17,17,17,0.0001
255,57,17,16,16,0.0001
29,226,17,17,17,0.0001
88,68,17,17,17,0.0001
245,90,17,16,17,0.0001
194,24,16,16,16,0.0001
199,60,16,16,16,0.0001
245,181,16,16,16,0.0001
88,204,16,16,16,0.0001
233,82,16,16,16,0.0001
343,87,16,16,16,0.0001
24,83,16,16,16,0.0001
353,354,16,16,16,0.0001
81,14,16,16,16,0.0001
84,18,16,16,16,0.0001
255,79,16,16,16,0.0001
18,233,16,16,16,0.0001
347,349,16,16,16,0.0001
189,182,16,16,16,0.0001
343,76,16,16,16,0.0001
188,76,16,16,16,0.0001
178,245,16,15,15,0.0001
214,182,16,16,16,0.0001
32,88,16,16,16,0.0001
233,29,16,16,16,0.0001
82,28,16,16,16,0.0001
346,90,16,16,16,0.0001
42,353,16,16,16,0.0001
214,235,16,16,16,0.0001
253,365,16,15,15,0.0001
73,64,16,16,16,0.0001
15,233,16,16,16,0.0001
67,365,16,16,16,0.0001
259,360,16,16,16,0.0001
264,29,16,15,15,0.0001
18,235,16,16,16,0.0001
14,233,16,16,16,0.0001
82,64,16,16,16,0.0001
366,226,16,16,16,0.0001
80,85,16,16,16,0.0001
70,63,16,16,16,0.0001
83,87,16,16,16,0.0001
77,79,16,16,16,0.0001
51,39,16,16,16,0.0001
258,15,16,16,16,0.0001
188,29,15,15,15,0.0001
245,63,15,15,15,0.0001
263,226,15,15,15,0.0001
186,56,15,15,15,0.0001
77,76,15,15,15,0.0001
68,84,15,14,15,0.0001
17,245,15,15,15,0.0001
249,14,15,15,15,0.0001
264,20,15,15,15,0.0001
27,347,15,15,15,0.0001
245,14,15,15,15,0.0001
212,29,15,15,15,0.0001
90,248,15,15,15,0.0001
60,56,15,14,14,0.0001
28,2,15,15,15,0.0001
244,76,15,15,15,0.0001
348,88,15,15,15,0.0001
55,89,15,15,15,0.0001
360,29,15,15,15,0.0001
14,353,15,15,15,0.0001
74,78,15,15,15,0.0001
13,27,15,15,15,0.0001
65,80,15,15,15,0.0001
368,350,15,15,15,0.0001
180,83,15,15,15,0.0001
86,43,14,14,14,0.0001
53,83,14,14,14,0.0001
199,212,14,14,14,0.0001
215,220,14,14,14,0.0001
195,82,14,14,14,0.0001
38,42,14,14,14,0.0001
181,83,14,14,14,0.0001
357,77,14,14,14,0.0001
187,83,14,14,14,0.0001
238,226,14,14,14,0.0001
201,78,14,14,14,0.0001
24,361,14,12,12,0.0001
63,57,14,14,14,0.0001
264,178,14,14,14,0.0001
347,76,14,14,14,0.0001
351,252,14,14,14,0.0001
349,79,14,14,14,0.0001
91,252,14,14,14,0.0001
183,84,14,14,14,0.0001
185,90,14,14,14,0.0001
39,15,14,14,14,0.0001
83,24,14,14,14,0.0001
263,79,14,14,14,0.0001
234,82,14,14,14,0.0001
51,79,14,14,14,0.0001
91,28,14,13,13,0.0001
80,182,14,14,14,0.0001
71,60,14,14,14,0.0001
40,25,14,12,12,0.0001
44,53,14,14,14,0.0001
349,80,14,14,14,0.0001
234,78,14,14,14,0.0001
194,64,14,14,14,0.0001
64,182,14,14,14,0.0001
188,80,14,14,14,0.0001
88,6,14,14,14,0.0001
16,83,14,14,14,0.0001
73,60,14,14,14,0.0001
20,17,13,13,13,0.0001
84,14,13,13,13,0.0001
196,182,13,13,13,0.0001
251,29,13,13,13,0.0001
19,29,13,13,13,0.0001
255,44,13,13,13,0.0001
18,353,13,13,13,0.0001
357,82,13,13,13,0.0001
179,86,13,13,13,0.0001
50,78,13,13,13,0.0001
366,67,13,13,13,0.0001
218,44,13,13,13,0.0001
16,57,13,13,13,0.0001
13,65,13,12,12,0.0001
91,87,13,13,13,0.0001
188,91,13,13,13,0.0001
197,60,13,13,13,0.0001
20,245,13,13,13,0.0001
178,78,13,13,13,0.0001
254,20,13,13,13,0.0001
256,89,13,13,13,0.0001
40,234,13,13,13,0.0001
346,86,13,13,13,0.0001
75,360,13,13,13,0.0001
23,226,13,13,13,0.0001
197,64,13,13,13,0.0001
255,226,13,13,13,0.0001
20,223,13,13,13,0.0001
17,44,13,13,13,0.0001
89,4,13,13,13,0.0001
29,13,13,13,13,0.0001
252,29,13,12,12,0.0001
368,223,12,12,12,0.0001
87,223,12,12,12,0.0001
358,226,12,12,12,0.0001
69,2,12,12,12,0.0001
363,91,12,12,12,0.0001
180,56,12,11,11,0.0001
17,51,12,12,12,0.0001
200,251,12,12,12,0.0001
53,44,12,12,12,0.0001
369,0,12,12,12,0.0001
44,75,12,12,12,0.0001
235,78,12,12,12,0.0001
88,65,12,12,12,0.0001
26,84,12,12,12,0.0001
257,235,12,12,12,0.0001
14,75,12,12,12,0.0001
343,24,12,12,12,0.0001
247,203,12,12,12,0.0001
68,82,12,12,12,0.0001
192,88,12,12,12,0.0001
219,55,12,12,12,0.0001
252,258,12,12,12,0.0001
17,90,12,12,12,0.0001
357,56,12,12,12,0.0001
89,344,12,12,12,0.0001
238,16,12,12,12,0.0001
244,178,12,11,11,0.0001
346,252,12,12,12,0.0001
56,29,12,12,12,0.0001
364,76,12,12,12,0.0001
19,77,12,12,12,0.0001
191,80,12,12,12,0.0001
29,76,12,12,12,0.0001
26,354,12,12,12,0.0001
72,63,12,12,12,0.0001
257,24,12,12,12,0.0001
202,42,12,12,12,0.0001
235,64,12,12,12,0.0001
359,90,12,12,12,0.0001
41,53,12,12,12,0.0001
367,362,12,12,12,0.0001
364,87,12,12,12,0.0001
88,193,12,12,12,0.0001
16,360,12,12,12,0.0001
17,79,12,12,12,0.0001
64,44,12,12,12,0.0001
78,360,12,12,12,0.0001
235,63,12,12,12,0.0001
363,89,12,12,12,0.0001
86,79,12,12,12,0.0001
41,80,12,12,12,0.0001
238,181,12,12,12,0.0001
55,226,12,12,12,0.0001
77,14,12,12,12,0.0001
69,354,11,11,11,0.0001
27,360,11,10,10,0.0001
351,43,11,11,11,0.0001
244,29,11,11,11,0.0001
255,60,11,11,11,0.0001
187,360,11,11,11,0.0001
346,85,11,11,11,0.0001
368,89,11,11,11,0.0001
87,193,11,11,11,0.0001
67,77,11,11,11,0.0001
196,64,11,11,11,0.0001
84,236,11,11,11,0.0001
13,365,11,10,10,0.0001
189,79,11,11,11,0.0001
369,361,11,11,11,0.0001
70,53,11,10,11,0.0001
76,86,11,11,11,0.0001
200,64,11,11,11,0.0001
364,79,11,11,11,0.0001
51,56,11,11,11,0.0001
15,83,11,11,11,0.0001
228,225,11,11,11,0.0001
41,91,11,11,11,0.0001
79,63,11,11,11,0.0001
43,86,11,11,11,0.0001
23,91,11,11,11,0.0001
197,57,11,11,11,0.0001
44,181,11,11,11,0.0001
181,87,11,11,11,0.0001
238,182,11,11,11,0.0001
45,91,11,11,11,0.0001
60,44,11,11,11,0.0001
245,89,11,11,11,0.0001
27,77,11,11,11,0.0001
63,212,11,11,11,0.0001
77,181,11,11,11,0.0001
191,201,11,11,11,0.0001
29,80,11,11,11,0.0001
90,360,11,11,11,0.0001
360,83,11,11,11,0.0001
180,64,11,11,11,0.0001
18,341,11,11,11,0.0001
189,87,11,11,11,0.0001
24,223,11,11,11,0.0001
78,79,11,11,11,0.0001
77,15,11,11,11,0.0001
197,44,11,11,11,0.0001
183,82,11,11,11,0.0001
20,53,11,11,11,0.0001
25,77,11,11,11,0.0001
26,14,11,11,11,0.0001
48,90,11,11,11,0.0001
63,264,11,10,10,0.0001
72,75,11,11,11,0.0001
51,77,10,10,10,0.0001
259,89,10,10,10,0.0001
27,79,10,10,10,0.0001
362,361,10,6,6,0.0001
200,365,10,10,10,0.0001
201,223,10,10,10,0.0001
362,88,10,10,10,0.0001
72,53,10,10,10,0.0001
14,347,10,10,10,0.0001
179,223,10,10,10,0.0001
45,245,10,10,10,0.0001
91,223,10,10,10,0.0001
88,360,10,10,10,0.0001
360,82,10,10,10,0.0001
18,40,10,10,10,0.0001
21,75,10,10,10,0.0001
214,56,10,10,10,0.0001
259,87,10,10,10,0.0001
234,83,10,10,10,0.0001
54,14,10,9,10,0.0001
233,78,10,10,10,0.0001
83,14,10,10,10,0.0001
75,20,10,10,10,0.0001
234,75,10,10,10,0.0001
21,83,10,10,10,0.0001
256,15,10,10,10,0.0001
17,80,10,10,10,0.0001
263,223,10,10,10,0.0001
214,82,10,10,10,0.0001
53,181,10,10,10,0.0001
365,223,10,10,10,0.0001
362,76,10,10,10,0.0001
70,55,10,10,10,0.0001
347,79,10,10,10,0.0001
357,64,10,10,10,0.0001
64,29,10,10,10,0.0001
352,223,10,10,10,0.0001
182,85,10,10,10,0.0001
79,252,10,10,10,0.0001
81,24,10,10,10,0.0001
51,237,10,10,10,0.0001
76,63,10,10,10,0.0001
88,352,10,10,10,0.0001
223,242,10,10,10,0.0001
224,229,10,10,10,0.0001
345,77,10,10,10,0.0001
16,54,10,10,10,0.0001
64,360,10,10,10,0.0001
42,234,10,10,10,0.0001
256,226,10,10,10,0.0001
18,54,10,10,10,0.0001
77,85,10,10,10,0.0001
63,75,10,10,10,0.0001
25,80,10,10,10,0.0001
56,81,10,10,10,0.0001
199,63,9,9,9,0.0001
86,24,9,9,9,0.0001
263,80,9,9,9,0.0001
21,18,9,9,9,0.0001
57,89,9,9,9,0.0001
73,78,9,9,9,0.0001
183,79,9,9,9,0.0001
181,91,9,9,9,0.0001
39,252,9,9,9,0.0001
86,76,9,9,9,0.0001
361,63,9,9,9,0.0001
347,80,9,9,9,0.0001
32,43,9,9,9,0.0001
253,86,9,9,9,0.0001
349,91,9,9,9,0.0001
55,182,9,9,9,0.0001
27,28,9,9,9,0.0001
18,25,9,9,9,0.0001
345,91,9,9,9,0.0001
71,82,9,9,9,0.0001
18,245,9,9,9,0.0001
67,82,9,9,9,0.0001
86,77,9,9,9,0.0001
82,77,9,9,9,0.0001
29,366,9,8,8,0.0001
90,77,9,9,9,0.0001
55,237,9,9,9,0.0001
14,244,9,8,8,0.0001
341,226,9,9,9,0.0001
87,344,9,9,9,0.0001
43,347,9,9,9,0.0001
81,178,9,9,9,0.0001
64,60,9,9,9,0.0001
50,212,9,9,9,0.0001
258,18,9,9,9,0.0001
229,44,9,9,9,0.0001
346,87,9,9,9,0.0001
79,57,9,9,9,0.0001
41,40,9,9,9,0.0001
233,251,9,9,9,0.0001
13,69,9,8,8,0.0001
196,245,9,9,9,0.0001
76,365,9,9,9,0.0001
236,82,9,9,9,0.0001
179,26,9,9,9,0.0001
18,75,9,9,9,0.0001
27,76,9,9,9,0.0001
85,16,9,9,9,0.0001
88,69,9,9,9,0.0001
246,90,9,9,9,0.0001
235,60,9,9,9,0.0001
244,77,9,9,9,0.0001
183,223,9,9,9,0.0001
20,43,9,9,9,0.0001
221,245,9,9,9,0.0001
343,181,9,9,9,0.0001
39,19,8,8,8,0.0001
263,77,8,8,8,0.0001
53,182,8,8,8,0.0001
42,26,8,8,8,0.0001
90,20,8,8,8,0.0001
246,63,8,8,8,0.0001
81,39,8,8,8,0.0001
17,89,8,8,8,0.0001
238,77,8,8,8,0.0001
17,76,8,8,8,0.0001
68,226,8,8,8,0.0001
251,28,8,8,8,0.0001
87,4,8,8,8,0.0001
35,223,8,8,8,0.0001
64,56,8,8,8,0.0001
203,42,8,7,7,0.0001
80,89,8,8,8,0.0001
19,91,8,8,8,0.0001
350,226,8,8,8,0.0001
358,80,8,8,8,0.0001
83,365,8,8,8,0.0001
42,237,8,8,8,0.0001
45,78,8,8,8,0.0001
186,188,8,8,8,0.0001
85,89,8,8,8,0.0001
82,89,8,8,8,0.0001
251,91,8,8,8,0.0001
67,68,8,8,8,0.0001
15,54,8,8,8,0.0001
238,24,8,8,8,0.0001
68,69,8,8,8,0.0001
212,63,8,8,8,0.0001
199,85,8,8,8,0.0001
17,226,8,8,8,0.0001
346,2,8,8,8,0.0001
16,25,8,8,8,0.0001
194,77,8,8,8,0.0001
358,76,8,8,8,0.0001
187,29,8,8,8,0.0001
245,79,8,8,8,0.0001
259,77,8,8,8,0.0001
91,226,8,8,8,0.0001
41,55,8,8,8,0.0001
259,80,8,8,8,0.0001
50,57,8,8,8,0.0001
246,55,8,6,6,0.0001
363,368,8,8,8,0.0001
180,57,8,8,8,0.0001
78,84,8,8,8,0.0001
202,365,8,8,8,0.0001
19,226,8,8,8,0.0001
186,63,8,7,7,0.0001
39,16,8,8,8,0.0001
195,181,8,8,8,0.0001
344,1,8,8,8,0.0001
67,65,8,8,8,0.0001
20,57,8,8,8,0.0001
80,212,8,8,8,0.0001
27,80,8,8,8,0.0001
71,83,8,8,8,0.0001
70,75,8,8,8,0.0001
179,63,8,8,8,0.0001
343,235,8,8,8,0.0001
349,89,8,8,8,0.0001
91,344,8,8,8,0.0001
182,83,8,8,8,0.0001
225,242,8,8,8,0.0001
77,18,8,8,8,0.0001
186,189,8,8,8,0.0001
195,235,8,8,8,0.0001
82,236,8,8,8,0.0001
86,182,8,8,8,0.0001
19,20,8,8,8,0.0001
245,226,8,8,8,0.0001
87,360,8,8,8,0.0001
76,91,8,8,8,0.0001
55,77,8,8,8,0.0001
15,78,8,8,8,0.0001
28,79,8,8,8,0.0001
80,64,8,8,8,0.0001
45,212,8,8,8,0.0001
72,341,8,8,8,0.0001
214,29,8,8,8,0.0001
247,29,8,8,8,0.0001
86,65,8,8,8,0.0001
51,80,7,7,7,0.0
197,223,7,7,7,0.0
20,264,7,7,7,0.0
40,212,7,7,7,0.0
28,223,7,7,7,0.0
29,50,7,7,7,0.0
68,252,7,7,7,0.0
79,236,7,7,7,0.0
257,60,7,7,7,0.0
16,41,7,7,7,0.0
184,89,7,7,7,0.0
48,88,7,7,7,0.0
20,64,7,7,7,0.0
257,18,7,7,7,0.0
39,86,7,7,7,0.0
249,29,7,7,7,0.0
85,68,7,7,7,0.0
182,86,7,7,7,0.0
17,56,7,7,7,0.0
181,182,7,7,7,0.0
264,90,7,7,7,0.0
83,28,7,7,7,0.0
68,80,7,7,7,0.0
212,81,7,7,7,0.0
358,77,7,7,7,0.0
42,85,7,7,7,0.0
349,181,7,7,7,0.0
55,91,7,7,7,0.0
237,29,7,7,7,0.0
219,44,7,7,7,0.0
187,212,7,7,7,0.0
344,2,7,7,7,0.0
359,88,7,7,7,0.0
23,75,7,7,7,0.0
229,178,7,7,7,0.0
41,264,7,7,7,0.0
68,76,7,7,7,0.0
227,224,7,7,7,0.0
346,28,7,7,7,0.0
32,87,7,7,7,0.0
15,244,7,7,7,0.0
201,57,7,7,7,0.0
263,76,7,7,7,0.0
85,226,7,7,7,0.0
343,89,7,7,7,0.0
78,27,7,7,7,0.0
367,366,7,7,7,0.0
191,42,7,7,7,0.0
261,27,7,7,7,0.0
71,64,7,7,7,0.0
233,60,7,7,7,0.0
23,89,7,7,7,0.0
258,88,7,7,7,0.0
27,226,7,7,7,0.0
66,354,7,7,7,0.0
45,83,7,7,7,0.0
41,89,7,7,7,0.0
200,201,7,7,7,0.0
67,350,7,7,7,0.0
78,251,7,7,7,0.0
191,77,7,7,7,0.0
341,90,7,7,7,0.0
365,360,7,7,7,0.0
342,88,7,7,7,0.0
252,350,7,7,7,0.0
238,235,7,7,7,0.0
80,63,7,7,7,0.0
13,68,7,6,6,0.0
76,60,7,7,7,0.0
55,82,7,7,7,0.0
343,79,7,7,7,0.0
344,90,7,7,7,0.0
246,56,7,7,7,0.0
86,67,7,7,7,0.0
18,264,7,7,7,0.0
43,341,7,7,7,0.0
369,89,7,7,7,0.0
68,2,7,7,7,0.0
57,75,7,7,7,0.0
15,353,7,7,7,0.0
188,77,7,7,7,0.0
203,90,7,7,7,0.0
48,80,7,7,7,0.0
368,236,7,7,7,0.0
233,83,7,7,7,0.0
26,360,7,7,7,0.0
88,20,7,7,7,0.0
348,79,7,7,7,0.0
32,91,7,7,7,0.0
16,244,7,7,7,0.0
360,75,7,7,7,0.0
86,44,7,7,7,0.0
196,223,7,7,7,0.0
86,360,7,7,7,0.0
199,86,7,7,7,0.0
259,76,6,6,6,0.0
85,56,6,6,6,0.0
263,27,6,6,6,0.0
76,53,6,6,6,0.0
194,196,6,6,6,0.0
14,365,6,6,6,0.0
343,77,6,6,6,0.0
191,85,6,6,6,0.0
203,88,6,6,6,0.0
219,60,6,6,6,0.0
238,57,6,6,6,0.0
178,75,6,6,6,0.0
69,28,6,6,6,0.0
54,18,6,6,6,0.0
39,25,6,5,5,0.0
39,245,6,6,6,0.0
26,223,6,6,6,0.0
191,83,6,6,6,0.0
75,78,6,6,6,0.0
234,63,6,6,6,0.0
67,69,6,6,6,0.0
258,87,6,6,6,0.0
76,77,6,6,6,0.0
187,60,6,6,6,0.0
86,66,6,6,6,0.0
39,234,6,6,6,0.0
15,341,6,6,6,0.0
15,235,6,6,6,0.0
235,234,6,6,6,0.0
246,14,6,6,6,0.0
180,245,6,6,6,0.0
64,245,6,6,6,0.0
91,86,6,6,6,0.0
13,67,6,6,6,0.0
183,42,6,6,6,0.0
257,360,6,6,6,0.0
351,84,6,6,6,0.0
48,237,6,6,6,0.0
189,85,6,6,6,0.0
80,57,6,6,6,0.0
361,75,6,6,6,0.0
350,223,6,6,6,0.0
354,223,6,6,6,0.0
342,87,6,6,6,0.0
32,86,6,6,6,0.0
195,77,6,6,6,0.0
195,80,6,6,6,0.0
28,84,6,6,6,0.0
14,26,6,5,5,0.0
196,60,6,6,6,0.0
218,15,6,6,6,0.0
23,83,6,6,6,0.0
349,360,6,6,6,0.0
193,66,6,6,6,0.0
28,347,6,6,6,0.0
233,63,6,6,6,0.0
188,82,6,6,6,0.0
219,178,6,6,6,0.0
78,212,6,6,6,0.0
246,178,6,5,5,0.0
189,82,6,6,6,0.0
225,239,6,6,6,0.0
32,344,6,6,6,0.0
357,35,6,6,6,0.0
39,81,6,6,6,0.0
189,223,6,6,6,0.0
353,87,6,6,6,0.0
361,43,6,6,6,0.0
57,29,6,5,5,0.0
364,362,6,6,6,0.0
192,87,6,6,6,0.0
67,236,6,6,6,0.0
82,60,6,6,6,0.0
353,90,6,6,6,0.0
212,216,6,6,6,0.0
84,66,6,6,6,0.0
65,82,6,6,6,0.0
25,345,6,4,4,0.0
214,44,6,6,6,0.0
73,341,6,6,6,0.0
345,223,6,6,6,0.0
194,83,6,6,6,0.0
60,63,6,6,6,0.0
353,76,6,6,6,0.0
261,85,6,6,6,0.0
259,79,6,6,6,0.0
357,29,6,6,6,0.0
186,184,6,6,6,0.0
264,88,6,5,6,0.0
55,80,6,6,6,0.0
76,236,6,6,6,0.0
56,75,6,6,6,0.0
89,193,6,6,6,0.0
244,80,6,6,6,0.0
189,80,6,6,6,0.0
245,19,6,6,6,0.0
258,91,6,6,6,0.0
368,91,6,6,6,0.0
364,80,6,6,6,0.0
245,80,6,6,6,0.0
259,91,6,6,6,0.0
47,88,6,6,6,0.0
77,44,6,6,6,0.0
343,29,6,6,6,0.0
84,24,6,6,6,0.0
79,89,6,6,6,0.0
88,236,5,5,5,0.0
12,27,5,5,5,0.0
66,76,5,5,5,0.0
368,69,5,5,5,0.0
353,79,5,5,5,0.0
23,212,5,5,5,0.0
343,80,5,5,5,0.0
68,1,5,5,5,0.0
181,14,5,5,5,0.0
354,84,5,5,5,0.0
74,347,5,5,5,0.0
86,69,5,5,5,0.0
195,24,5,5,5,0.0
65,2,5,5,5,0.0
178,67,5,5,5,0.0
87,56,5,5,5,0.0
236,83,5,5,5,0.0
81,42,5,5,5,0.0
20,26,5,5,5,0.0
29,60,5,5,5,0.0
42,235,5,5,5,0.0
184,197,5,5,5,0.0
201,56,5,5,5,0.0
180,53,5,5,5,0.0
91,68,5,5,5,0.0
214,78,5,5,5,0.0
347,77,5,5,5,0.0
234,60,5,5,5,0.0
261,252,5,5,5,0.0
255,264,5,5,5,0.0
40,235,5,5,5,0.0
200,85,5,5,5,0.0
352,79,5,5,5,0.0
189,360,5,5,5,0.0
48,79,5,5,5,0.0
244,14,5,5,5,0.0
90,352,5,5,5,0.0
257,85,5,5,5,0.0
15,85,5,5,5,0.0
23,44,5,5,5,0.0
349,182,5,5,5,0.0
77,90,5,5,5,0.0
84,28,5,5,5,0.0
82,57,5,5,5,0.0
51,24,5,5,5,0.0
29,244,5,5,5,0.0
45,53,5,5,5,0.0
83,79,5,5,5,0.0
257,182,5,5,5,0.0
29,79,5,5,5,0.0
364,91,5,5,5,0.0
79,347,5,5,5,0.0
188,182,5,5,5,0.0
17,77,5,5,5,0.0
83,85,5,5,5,0.0
258,90,5,5,5,0.0
186,57,5,5,5,0.0
76,252,5,5,5,0.0
12,68,5,5,5,0.0
189,91,5,5,5,0.0
50,365,5,5,5,0.0
352,76,5,5,5,0.0
27,353,5,5,5,0.0
23,82,5,5,5,0.0
43,365,5,5,5,0.0
218,20,5,5,5,0.0
57,60,5,5,5,0.0
186,212,5,5,5,0.0
369,87,5,5,5,0.0
68,79,5,5,5,0.0
51,91,5,5,5,0.0
88,248,5,5,5,0.0
358,79,5,5,5,0.0
245,82,5,5,5,0.0
12,236,5,5,5,0.0
202,29,5,5,5,0.0
17,181,5,5,5,0.0
183,226,5,5,5,0.0
71,55,5,5,5,0.0
67,83,5,5,5,0.0
221,178,5,5,5,0.0
15,234,5,5,5,0.0
83,178,5,5,5,0.0
191,27,5,5,5,0.0
42,233,5,5,5,0.0
181,77,5,5,5,0.0
40,53,5,5,5,0.0
53,78,5,5,5,0.0
185,193,5,5,5,0.0
40,233,5,5,5,0.0
86,0,5,5,5,0.0
78,85,5,5,5,0.0
83,90,5,5,5,0.0
27,82,5,5,5,0.0
180,341,5,5,5,0.0
75,251,5,5,5,0.0
15,25,5,5,5,0.0
244,226,5,5,5,0.0
17,54,5,5,5,0.0
42,51,5,5,5,0.0
79,53,5,5,5,0.0
200,78,5,5,5,0.0
229,29,5,5,5,0.0
369,223,5,5,5,0.0
357,60,5,5,5,0.0
222,29,5,5,5,0.0
17,91,5,5,5,0.0
16,52,5,5,5,0.0
244,84,5,5,5,0.0
202,0,5,5,5,0.0
90,204,5,5,5,0.0
195,83,5,5,5,0.0
368,67,5,5,5,0.0
352,80,5,5,5,0.0
75,29,5,5,5,0.0
65,1,5,5,5,0.0
20,234,5,5,5,0.0
194,44,5,5,5,0.0
89,68,5,5,5,0.0
45,181,5,5,5,0.0
89,69,5,5,5,0.0
32,89,4,4,4,0.0
182,78,4,4,4,0.0
54,39,4,4,4,0.0
87,68,4,4,4,0.0
193,67,4,4,4,0.0
78,68,4,4,4,0.0
259,82,4,4,4,0.0
41,212,4,4,4,0.0
244,60,4,4,4,0.0
83,251,4,4,4,0.0
178,360,4,4,4,0.0
42,67,4,4,4,0.0
246,60,4,4,4,0.0
57,82,4,4,4,0.0
246,212,4,4,4,0.0
203,344,4,4,4,0.0
189,60,4,4,4,0.0
89,65,4,4,4,0.0
214,245,4,4,4,0.0
226,69,4,4,4,0.0
85,223,4,4,4,0.0
366,29,4,4,4,0.0
187,182,4,4,4,0.0
363,44,4,4,4,0.0
366,2,4,4,4,0.0
259,56,4,4,4,0.0
197,53,4,4,4,0.0
50,53,4,4,4,0.0
79,75,4,4,4,0.0
234,212,4,4,4,0.0
91,20,4,4,4,0.0
16,234,4,4,4,0.0
83,39,4,4,4,0.0
24,182,4,4,4,0.0
55,181,4,4,4,0.0
180,25,4,4,4,0.0
66,226,4,4,4,0.0
39,23,4,4,4,0.0
78,252,4,4,4,0.0
348,80,4,4,4,0.0
55,83,4,4,4,0.0
65,83,4,4,4,0.0
346,354,4,4,4,0.0
74,75,4,4,4,0.0
40,14,4,4,4,0.0
342,90,4,4,4,0.0
351,80,4,4,4,0.0
74,85,4,4,4,0.0
180,78,4,4,4,0.0
87,352,4,4,4,0.0
246,64,4,4,4,0.0
29,182,4,4,4,0.0
263,82,4,4,4,0.0
354,359,4,4,4,0.0
345,79,4,4,4,0.0
89,181,4,4,4,0.0
81,15,4,4,4,0.0
51,89,4,4,4,0.0
40,244,4,4,4,0.0
342,226,4,4,4,0.0
35,1,4,4,4,0.0
49,18,4,4,4,0.0
343,82,4,4,4,0.0
28,27,4,4,4,0.0
264,24,4,4,4,0.0
369,367,4,4,4,0.0
77,78,4,4,4,0.0
246,182,4,4,4,0.0
0,354,4,4,4,0.0
45,82,4,4,4,0.0
251,79,4,4,4,0.0
